symbol,name,slug,date_added,age_hours,price,market_cap,volume_24h,percent_change_24h,percent_change_1h,percent_change_7d,exchange
ACX,Across Protocol,across-protocol,2022-11-09T23:45:27.000Z,23396.52,0.17458808157040379,86185551.47076236,37981538.24827134,7.81128931,-0.46680532,32.93565005,binance
HFT,Hashflow,hashflow,2022-10-31T07:02:20.000Z,23629.24,0.09117134318687811,53409313.18656627,41060374.15557889,2.12988789,1.23800976,-22.13803512,binance
APT,Aptos,aptos,2022-10-19T01:50:25.000Z,23922.44,5.031655233341004,3249757020.7020793,314711150.3709126,6.63019183,0.34411204,14.93342336,binance
ID,SPACE ID,space-id,2022-09-16T05:55:56.000Z,24710.35,0.17820385422827484,191477681.4859989,26234635.14832918,8.34275241,0.79575795,18.91421566,binance
RED,RedStone,redstone,2022-09-05T10:28:27.000Z,24969.8,0.3466152663366369,97052274.57425834,15987550.03649794,7.06968824,0.34263536,27.827688,binance
LISTA,Lista DAO,lista-dao,2022-08-23T12:33:20.000Z,25279.72,0.26200948485768993,56192953.985024415,40648176.00430366,13.67678898,-0.66393611,26.81563755,binance
RDNT,Radiant Capital,radiant-capital,2022-07-21T06:25:00.000Z,26077.86,0.023583740810906268,30455740.35097723,14044704.54769248,11.25919794,0.86130168,28.75052376,binance
SUI,Sui,sui,2022-07-12T08:03:11.000Z,26292.22,3.470635045117272,11991097017.84216,2052094369.3946755,1.6999989,0.05777375,21.6047482,binance
OP,Optimism,optimism-ethereum,2022-05-31T16:19:46.000Z,27291.95,0.6919526426886577,1212430299.8912828,446256586.7843779,12.39775759,0.86688049,30.45080465,binance
POLYX,Polymesh,polymesh,2022-05-30T12:38:57.000Z,27319.63,0.14330915945689307,140326605.05056196,7788915.88846473,7.26576641,0.22712259,16.1987964,binance
LUNA,Terra,terra-luna-v2,2022-05-26T12:47:26.000Z,27415.49,0.17360130614396838,123254225.93785943,50315781.18717708,7.75999395,1.24699633,18.68485836,binance
QUICK,Quickswap [New],quickswap-new,2022-05-05T05:41:26.000Z,27926.59,0.022898919586219126,17531747.66739386,9969819.94968665,8.51345845,1.1326812,30.45244114,binance
REI,REI Network,rei-network,2022-04-27T14:07:00.000Z,28110.16,0.017986182293317075,17086873.17865122,6398642.4311994,6.10284651,1.19468366,16.64760853,binance
COW,CoW Protocol,cow-protocol,2022-04-01T08:42:05.000Z,28739.58,0.358956220319087,175915994.32251203,20391147.46522339,5.27878199,0.09233803,28.01387395,binance
STG,Stargate Finance,stargate-finance,2022-03-18T04:06:21.000Z,29080.17,0.1704382838488237,34827089.19532004,10138473.76757527,5.51511457,0.31943841,13.82491923,binance
APE,ApeCoin,apecoin-ape,2022-03-17T12:26:36.000Z,29095.83,0.68244436722554,513642786.8955191,61730262.49945138,5.37853717,0.36230964,15.06099367,binance
GMT,GMT,green-metaverse-token,2022-03-09T12:47:15.000Z,29287.49,0.05202066709525529,155475024.08988613,37214111.6362349,8.58847953,0.4723251,22.10357877,binance
ALPINE,Alpine F1 Team Fan Token,alpine-f1-team-fan-token,2022-02-21T12:02:04.000Z,29672.24,0.9243288114870924,15450021.336905485,13231790.82075316,7.36316374,0.856031,36.67524759,binance
MAV,Maverick Protocol,maverick-protocol,2022-02-10T08:23:09.000Z,29939.89,0.048139946124508705,31606843.91133814,79183288.89822859,16.25435946,0.02102144,10.35952044,binance
AXL,Axelar,axelar,2022-02-02T02:48:14.000Z,30137.47,0.37624353952168615,375881309.79572004,53301684.81919984,9.08010026,-0.1426439,20.00369585,binance
T,Threshold,threshold,2022-01-31T08:26:28.000Z,30179.84,0.01713478158420056,173580022.23214656,18410720.15048399,5.3544586,0.8522658,11.91290633,binance
LOKA,League of Kingdoms Arena,league-of-kingdoms,2022-01-11T15:44:13.000Z,30652.54,0.09055874594022689,34260256.180583395,55508619.8450795,11.57358967,4.58628953,70.72788182,binance
GLMR,Moonbeam,moonbeam,2022-01-11T12:55:50.000Z,30655.35,0.07611148478093978,75614767.45508061,11351156.3369503,7.92882267,0.88137048,24.96732617,binance
VOXEL,Voxies,voxies,2021-12-14T12:02:47.000Z,31328.23,0.059200016371726866,14401142.842492059,24675389.50594677,10.74390907,0.64166423,30.81948279,binance
SANTOS,Santos FC Fan Token,santos-fc-fan-token,2021-12-01T11:03:09.000Z,31641.23,2.1259106412275504,24545894.563969534,9408626.41060938,5.68770768,0.8114626,15.65819357,binance
BICO,Biconomy,biconomy,2021-12-01T10:12:17.000Z,31642.07,0.1096052556746431,105785760.69590273,19118202.66292129,4.68794548,1.10660537,24.01103454,binance
PEOPLE,ConstitutionDAO,constitutiondao,2021-11-19T03:12:15.000Z,31937.07,0.022883293955491248,115792610.08509609,81308324.93116257,9.64886573,0.78765948,31.9545263,binance
MAGIC,Treasure,magic-token,2021-11-18T11:20:24.000Z,31952.94,0.18923510244587394,58265832.67770615,116821502.14205591,1.30341117,0.16823524,56.9810032,binance
ENS,Ethereum Name Service,ethereum-name-service,2021-11-09T01:31:29.000Z,32178.75,22.44899331723536,819265615.5262679,166816714.29931575,7.36910531,0.68582022,22.59680912,binance
PORTO,FC Porto Fan Token,fc-porto,2021-11-08T06:40:54.000Z,32197.6,0.8549038901698168,9684527.67904817,4836300.31044455,6.75314186,0.1107924,18.97954869,binance
PHB,Phoenix,phoenix-global-new,2021-11-05T14:03:22.000Z,32262.22,0.5335019027716865,30498913.965679027,29368502.13077301,11.95734574,1.18178314,30.87810978,binance
GNS,Gains Network,gains-network,2021-11-01T10:00:04.000Z,32362.28,1.931649241324938,55886766.135064095,8798720.74367538,15.19313496,-0.84290089,28.13063314,binance
WLD,Worldcoin,worldcoin-org,2021-10-28T15:31:43.000Z,32452.75,1.0933670387066992,1886588914.9151375,504496559.3159321,11.31573111,0.54056704,25.7472036,binance
SSV,ssv.network,ssv-network,2021-10-22T05:12:07.000Z,32607.08,9.424511853231783,125080447.2685607,38788459.22200497,11.24468622,0.99729907,32.33150603,binance
LAZIO,S.S. Lazio Fan Token,lazio-fan-token,2021-10-21T11:21:12.000Z,32624.92,0.8278933510381556,9870905.296872921,4724494.6504221,5.47717519,0.46252291,15.4575479,binance
ASTR,Astar,astar,2021-10-19T09:53:03.000Z,32674.39,0.025319091909597167,205913300.72176757,13180529.96097291,9.87459118,0.699371,11.70819943,binance
OSMO,Osmosis,osmosis,2021-09-30T16:58:27.000Z,33123.3,0.17336617356363898,127616098.99861473,10533666.59698329,9.24225934,0.61722942,23.49638507,binance
SOLV,Solv Protocol,solv-protocol,2021-09-27T03:14:13.000Z,33209.04,0.046837732220725,69441621.79044689,51410598.57054085,11.2476988,1.09200057,10.48208214,binance
SYN,Synapse,synapse-2,2021-09-26T08:56:12.000Z,33227.34,0.12682335211895238,23116811.067678552,29069278.43727058,9.06125449,-0.40411288,45.7887922,binance
